"stateID","state","Indicator","Type","Estimate","X95..LCL","X95..UCL"
17,"East Darfur","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",0.033,1e-04,0.259
17,"East Darfur","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",0.2244,1e-04,0.4906
17,"East Darfur","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.0139,1e-04,0.1467
17,"East Darfur","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",0.685,0.4798,0.8903
17,"East Darfur","IYCF : ICFI (children aged 6-8 months)","Mean",4.2485,3.6049,4.8922
17,"East Darfur","IYCF : Good IYCF (children aged 6-8 months)","Proportion",0.216,0.0126,0.4194
17,"East Darfur","EPI : Vaccine card available / seen for children below 24 months","Proportion",0.4877,0.3742,0.6012
17,"East Darfur","EPI : BCG coverage for children below 12 months","Proportion",0.5994,0.4692,0.7295
17,"East Darfur","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",0.5677,0.4427,0.6927
17,"East Darfur","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",0.4222,0.3057,0.5386
17,"East Darfur","EPI : First dose OPV coverage for children below 12 months","Proportion",0.5236,0.3968,0.6504
17,"East Darfur","EPI : Third dose OPV coverage for children below 12 months","Proportion",0.3878,0.274,0.5016
17,"East Darfur","EPI : First dose measles vaccine for children below 12 months","Proportion",0.2235,0.1214,0.3257
17,"East Darfur","EPI : Second dose measles vaccine for children below 12 months","Proportion",0.0925,0.0161,0.1689
17,"East Darfur","EPI : Full EPI coverage for children below 12 months","Proportion",0.1937,0.0973,0.2901
17,"East Darfur","Child : Vitamin A supplementation coverage","Proportion",0.5199,0.4023,0.6375
17,"East Darfur","Carer : Haemoglobin (g/dl)","Mean",11.9586,11.3578,12.5593
17,"East Darfur","Carer : Any anaemia","Proportion",0.2375,0.0713,0.4036
17,"East Darfur","Carer : Mild anaemia","Proportion",0.1036,1e-04,0.2207
17,"East Darfur","Carer : Moderate anaemia","Proportion",0.1062,1e-04,0.2481
17,"East Darfur","Carer : Severe anaemia","Proportion",0.0024,1e-04,0.0315
17,"East Darfur","Child : Haemoglobin (g/dl)","Mean",10.1535,9.4784,10.8286
17,"East Darfur","Child : Any anaemia","Proportion",0.6602,0.4895,0.8309
17,"East Darfur","Child : Mild anaemia","Proportion",0.2696,0.1386,0.4006
17,"East Darfur","Child : Moderate anaemia","Proportion",0.333,0.1615,0.5045
17,"East Darfur","Child : Severe anaemia","Proportion",0.0476,1e-04,0.1161
17,"East Darfur","Household : CSI = 0","Proportion",0.6256,0.5284,0.7229
17,"East Darfur","Household : Low CSI","Proportion",0.0087,1e-04,0.0232
17,"East Darfur","Household : Moderate CSI","Proportion",0.0376,0.0096,0.0657
17,"East Darfur","Household : High CSI","Proportion",0.327,0.2337,0.4203
17,"East Darfur","PLW carers / other PLW : MUAC","Mean",253.5722,246.958,260.1864
17,"East Darfur","PLW carers / other PLW : MUAC < 230 mm","Proportion",0.2196,0.1471,0.2921
17,"East Darfur","Carer : WASH : Number of appropriate hand-washing events identified","Mean",1.9745,1.7912,2.1577
17,"East Darfur","Carer : WASH : Identified five key hand-washing times","Proportion",0.0143,1e-04,0.0327
17,"East Darfur","Carer : WASH : Hand-washing : After defecation","Proportion",0.3866,0.2961,0.477
17,"East Darfur","Carer : WASH : Hand-washing : After cleaning child","Proportion",0.2207,0.1451,0.2964
17,"East Darfur","Carer : WASH : Hand-washing : Before eating","Proportion",0.7766,0.6996,0.8536
17,"East Darfur","Carer : WASH : Hand-washing : Before feeding child","Proportion",0.1981,0.1341,0.2622
17,"East Darfur","Carer : WASH : Hand-washing : Before preparing food","Proportion",0.3907,0.3093,0.4721
17,"East Darfur","WASH : Public pipe network in house","Proportion",0.0431,1e-04,0.0959
17,"East Darfur","WASH : Public pipe network in yard","Proportion",0.3054,0.178,0.4329
17,"East Darfur","WASH : Public water pipe","Proportion",0.0348,1e-04,0.0957
17,"East Darfur","WASH : Protected ground water","Proportion",0.3014,0.1709,0.4318
17,"East Darfur","WASH : Protected well","Proportion",0.2255,0.1503,0.3008
17,"East Darfur","WASH : Filtered surface water","Proportion",0.0017,1e-04,0.0171
17,"East Darfur","WASH : Water transferred by car from improved sources","Proportion",0.0757,0.0025,0.1489
17,"East Darfur","WASH : Public pipe network in house within 30 minutes","Proportion",0.0444,1e-04,0.0986
17,"East Darfur","WASH : Public pipe network in yard within 30 minutes","Proportion",0.2543,0.1322,0.3764
17,"East Darfur","WASH : Public water pipe within 30 minutes","Proportion",0.0348,1e-04,0.1013
17,"East Darfur","WASH : Protected ground water within 30 minutes","Proportion",0.2213,0.0986,0.344
17,"East Darfur","WASH : Protected well within 30 minutes","Proportion",0.162,0.0928,0.2313
17,"East Darfur","WASH : Filtered surface water within 30 minutes","Proportion",0.0014,1e-04,0.0163
17,"East Darfur","WASH : Water transferred by car from improved sources within 30 minutes","Proportion",0.0513,1e-04,0.1078
17,"East Darfur","WASH : Uses improved drinking water sources","Proportion",0.9984,0.9825,0.9999
17,"East Darfur","WASH : Improved drinking water source within 30 minutes","Proportion",0.7784,0.6614,0.8954
17,"East Darfur","WASH : Uses improved toilet facilities","Proportion",0.174,0.0882,0.2597
17,"East Darfur","WASH : Uses non-shared improved toilet facilities","Proportion",0.0979,0.0315,0.1643
17,"East Darfur","WASH : Open defecation","Proportion",0.3908,0.2577,0.5239
17,"East Darfur","WASH : Has basic hand-washing facilities","Proportion",0.1128,0.0523,0.1732
6,"Kassala","ANC : Gestational age (months) at first ANC visit for most recent pregnancy","Mean",4.0094,3.6694,4.3494
6,"Kassala","ANC : Number of ANC visits during most recent pregnancy","Mean",3.8518,3.3468,4.3568
6,"Kassala","ANC : Did not attend ANC during most recent pregnancy","Proportion",0.1046,0.0464,0.1627
6,"Kassala","ANC : Attended four or more ANC visits during most recent pregnancy","Proportion",0.5105,0.4061,0.6149
6,"Kassala","ANC : Number of months FeFol tablets consumed during most recent pregnancy","Mean",3.0481,2.6455,3.4507
6,"Kassala","ANC : Consumed any FeFol tablets during most recent pregnancy","Proportion",0.8496,0.7856,0.9135
6,"Kassala","ANC : Consumed FeFol tablets for at least 3 months during most recent pregnancy","Proportion",0.6152,0.5263,0.704
6,"Kassala","ANC : Received Vitamin A tablets postpartum (most recent birth)","Proportion",0.5221,0.43,0.6142
6,"Kassala","ANC : Experienced night-blindness during most recent pregnancy","Proportion",0.0458,0.0153,0.0763
6,"Kassala","ANC : Received postnatal care (most recent birth)","Proportion",0.607,0.5168,0.6972
6,"Kassala","ANC : Received tetanus vaccination (2 doses)","Proportion",0.5977,0.5104,0.685
6,"Kassala","Health & Nutrition Messages : Carer aware of growth monitoring program","Proportion",0.6356,0.5332,0.738
6,"Kassala","Health & Nutrition Messages : Carer aware of CMAM","Proportion",0.8319,0.7594,0.9045
6,"Kassala","Health & Nutrition Messages : Carer received health and nutrition messages","Proportion",0.7551,0.6815,0.8288
6,"Kassala","Health & Nutrition Messages : Preferred TV channel : Sudan TV","Proportion",0.0206,1e-04,0.0425
6,"Kassala","Health & Nutrition Messages : Preferred TV channel : Local State TV","Proportion",0.0921,0.0386,0.1456
6,"Kassala","Health & Nutrition Messages : Preferred TV channel : Blue Nile TV","Proportion",0.0297,0.0055,0.0538
6,"Kassala","Health & Nutrition Messages : Preferred TV channel : Sudania 24","Proportion",0.0081,1e-04,0.0199
6,"Kassala","Health & Nutrition Messages : Preferred TV channel : Umdurman TV","Proportion",0.0067,1e-04,0.0168
6,"Kassala","Health & Nutrition Messages : Preferred radio station : National Radio","Proportion",0.0083,1e-04,0.0192
6,"Kassala","Health & Nutrition Messages : Preferred radio station : Local State Radio","Proportion",0.1798,0.1028,0.2568
6,"Kassala","Health & Nutrition Messages : Preferred radio station : FM100","Proportion",0.0017,1e-04,0.0072
6,"Kassala","Health & Nutrition Messages : Preferred radio station : Community Radio","Proportion",0.2057,0.121,0.2904
6,"Kassala","Health & Nutrition Messages : Preferred radio station : Darfur Radio","Proportion",0.0025,1e-04,0.0084
6,"Kassala","Health & Nutrition Messages : Preferred medium : Social media","Proportion",0.0459,1e-04,0.098
6,"Kassala","Health & Nutrition Messages : Preferred medium : Mobile phone SMS","Proportion",0.0385,0.0124,0.0645
6,"Kassala","Health & Nutrition Messages : Preferred medium : Internet","Proportion",0.0146,1e-04,0.0319
6,"Kassala","Health & Nutrition Messages : Preferred medium : Outreach workers","Proportion",0.3815,0.2865,0.4765
6,"Kassala","Health & Nutrition Messages : Preferred medium : Posters","Proportion",0.0134,1e-04,0.032
6,"Kassala","Health & Nutrition Messages : Preferred medium : Radio","Proportion",0.4024,0.2977,0.5072
6,"Kassala","Health & Nutrition Messages : Preferred medium : TV","Proportion",0.1717,0.1003,0.2432
6,"Kassala","Health & Nutrition Messages : Preferred programs : News","Proportion",0.2463,0.1642,0.3285
6,"Kassala","Health & Nutrition Messages : Preferred programs : Serials","Proportion",0.0901,0.0248,0.1554
6,"Kassala","Health & Nutrition Messages : Preferred programs : Talk shows","Proportion",0.2051,0.1297,0.2806
6,"Kassala","Health & Nutrition Messages : Preferred programs : Children's programs","Proportion",0.1567,0.0947,0.2188
6,"Kassala","Health & Nutrition Messages : Preferred programs : Documentaries","Proportion",0.0122,1e-04,0.0326
6,"Kassala","Health & Nutrition Messages : Preferred time to receive health messages : Morning","Proportion",0.3141,0.2303,0.3978
6,"Kassala","Health & Nutrition Messages : Preferred time to receive health messages : Afternoon","Proportion",0.2898,0.2035,0.3761
6,"Kassala","Health & Nutrition Messages : Preferred time to receive health messages : Evening","Proportion",0.1335,0.0814,0.1855
6,"Kassala","Health & Nutrition Messages : Preferred time to receive health messages : Night","Proportion",0.0467,0.0151,0.0783
6,"Kassala","Carer : Mean MUAC (mm)","Mean",262.9251,256.0556,269.7946
6,"Kassala","Carer : MUAC < 210 mm (GAM)","Proportion",0.1238,0.0779,0.1696
6,"Kassala","Carer : MUAC between 185 mm and 210 mm (MAM)","Proportion",0.0852,0.0327,0.1376
6,"Kassala","Carer : MUAC < 185 mm (SAM)","Proportion",0.0376,0.0131,0.0622
6,"Kassala","Carer : Mid-upper arm circumference < 230 mm (as in S3M-I)","Proportion",0.2071,0.1523,0.2619
6,"Kassala","Household : Time to health facility in hours (mean)","Mean",0.7511,0.2518,1.2504
6,"Kassala","Household : Time to health facility < 30 minutes","Proportion",0.6876,0.5363,0.8389
6,"Kassala","Household : Time to health facility < 1 hour","Proportion",0.8584,0.744,0.9727
6,"Kassala","Carer : CHW present at health facility within area","Proportion",0.2846,0.1539,0.4153
6,"Kassala","Carer : Medical assistant present at health facility within area","Proportion",0.1102,0.0248,0.1956
6,"Kassala","Carer : Village midwife present at health facility within area","Proportion",0.2299,0.0948,0.365
6,"Kassala","Carer : Any health worker present at health facility within area","Proportion",0.501,0.3384,0.6635
6,"Kassala","Household : Salt iodization : Substandard or no iodization","Proportion",0.9651,0.9182,0.9999
6,"Kassala","Household : Salt iodization : Any iodization","Proportion",0.1253,0.064,0.1866
6,"Kassala","Household : Salt iodization : Adequate (> 15 ppm)","Proportion",0.0352,1e-04,0.0799
6,"Kassala","Carer : Marital status : Married","Proportion",0.9899,0.977,0.9999
6,"Kassala","Carer : Marital status : Single (never married)","Proportion",1e-04,0,0.0017
6,"Kassala","Carer : Marital status : Divorced","Proportion",0.0056,1e-04,0.015
6,"Kassala","Carer : Marital status : Widowed","Proportion",0.0038,1e-04,0.0126
6,"Kassala","Carer (aged 20 - 24) : Married at or before 15 years of age","Proportion",0.3081,0.2408,0.3755
6,"Kassala","Carer (aged 20 - 24) : Married at or before 18 years of age","Proportion",0.588,0.5088,0.6672
6,"Kassala","Carer (aged 20 - 24) : Carers first giving birth between 15 and 19 years of age","Proportion",0.728,0.6193,0.8367
6,"Kassala","Carer : Age at first parity","Mean",19.8238,19.1919,20.4556
6,"Kassala","Carer : Carer is circumcised (FGM) : All ages","Proportion",0.9276,0.8354,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",0.927,0.8417,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",0.8773,0.6336,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",0.9175,0.7895,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",0.9238,0.8267,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",0.941,0.8418,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",0.9323,0.8298,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",0.9398,0.7836,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",0.9913,0.8781,0.9999
6,"Kassala","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",0.7287,0.7287,0.7287
6,"Kassala","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",1.8657,1.6885,2.043
6,"Kassala","Danger Signs : Carer identified not feeding as danger sign","Proportion",0.1277,0.0534,0.202
6,"Kassala","Danger Signs : Carer identified convulsions as a danger sign","Proportion",0.1226,0.0775,0.1676
6,"Kassala","Danger Signs : Carer identified vomiting as a danger sign","Proportion",0.3629,0.2786,0.4471
6,"Kassala","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",0.3021,0.2229,0.3814
6,"Kassala","Danger Signs : Carer identified fever as a danger sign","Proportion",0.8447,0.7786,0.9107
6,"Kassala","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",0.0576,0.022,0.0932
6,"Kassala","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",0.2645,0.182,0.347
6,"Kassala","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",0.3298,0.2442,0.4155
6,"Kassala","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",0.9929,0.9725,0.9999
6,"Kassala","Carer : Diet : Consumes green leafy vegetables","Proportion",0.2105,0.1249,0.2961
6,"Kassala","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",0.1174,0.0704,0.1644
6,"Kassala","Carer : Diet : Consumes other fruits and vegetables","Proportion",0.2535,0.1774,0.3295
6,"Kassala","Carer : Diet : Consumes organ meat","Proportion",0.0058,1e-04,0.0141
6,"Kassala","Carer : Diet : Consumes meat, poultry and fish","Proportion",0.3001,0.2073,0.3928
6,"Kassala","Carer : Diet : Consumes eggs","Proportion",0.0508,0.0209,0.0806
6,"Kassala","Carer : Diet : Consumes legumes and pulses","Proportion",0.3403,0.2588,0.4219
6,"Kassala","Carer : Diet : Consumes nuts and seeds","Proportion",0.017,1e-04,0.0449
6,"Kassala","Carer : Diet : Consumes dairy","Proportion",0.7974,0.7199,0.8749
6,"Kassala","Carer : Diet : Women's Dietary Diversity Score","Mean",3.0877,2.8527,3.3227
6,"Kassala","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",0.1283,0.0736,0.1831
6,"Kassala","Carer : Diet : Protein-rich animal sources","Proportion",0.8684,0.8065,0.9303
6,"Kassala","Carer : Diet : Protein-rich plant sources","Proportion",0.3531,0.2732,0.4331
6,"Kassala","Carer : Diet : Protein-rich (any source)","Proportion",0.9271,0.8834,0.9707
6,"Kassala","Carer : Diet : Consumes plant sources of vitamin A","Proportion",0.2755,0.1897,0.3614
6,"Kassala","Carer : Diet : Consumes animal sources of vitamin A","Proportion",0.8091,0.7305,0.8876
6,"Kassala","Carer : Diet : Consumes any source of vitamin A","Proportion",0.8828,0.8259,0.9396
6,"Kassala","Carer : Diet : Consumes iron-rich foods","Proportion",0.4326,0.3243,0.5408
6,"Kassala","Carer : Diet : Consumes calcium-rich foods","Proportion",0.7969,0.7179,0.8758
6,"Kassala","Carer : Diet : Consumes zinc-rich foods","Proportion",0.5475,0.4575,0.6376
6,"Kassala","Carer : Diet : Consumes vitamin B1-rich foods","Proportion",0.9274,0.8845,0.9703
6,"Kassala","Carer : Diet : Consumes vitamin B2-rich foods","Proportion",0.9456,0.907,0.9841
6,"Kassala","Carer : Diet : Consumes vitamin B3-rich foods","Proportion",0.5468,0.457,0.6367
6,"Kassala","Carer : Diet : Consumes vitamin B6-rich foods","Proportion",0.7029,0.6109,0.795
6,"Kassala","Carer : Diet : Consumes vitamin B12-rich foods","Proportion",0.8807,0.8191,0.9423
6,"Kassala","Carer : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.4923,0.4057,0.5788
6,"Kassala","Child : Child has a birth certificate / birth has been registered","Proportion",0.6971,0.5942,0.8
6,"Kassala","Child : Slept under ITN on previous night","Proportion",0.2785,0.1913,0.3657
6,"Kassala","Child : Mean MUAC (mm)","Mean",139.5374,138.0504,141.0244
6,"Kassala","Child : MUAC < 125 mm (GAM)","Proportion",0.1245,0.0846,0.1644
6,"Kassala","Child : MUAC between 115 mm and 125 mm (MAM)","Proportion",0.0979,0.0503,0.1455
6,"Kassala","Child : MUAC < 115 mm (SAM)","Proportion",0.0273,0.0088,0.0458
6,"Kassala","Child : Mean HAZ","Mean",-1.8877,-2.0625,-1.7128
6,"Kassala","Child : HAZ < -2","Proportion",0.4772,0.4141,0.5403
6,"Kassala","Child : HAZ between -3 and -2","Proportion",0.2495,0.1648,0.3342
6,"Kassala","Child : HAZ < - 3","Proportion",0.2281,0.1762,0.2801
6,"Kassala","Child : Mean WAZ","Mean",-1.5073,-1.6683,-1.3464
6,"Kassala","Child : WAZ < -2","Proportion",0.3271,0.2582,0.396
6,"Kassala","Child : WAZ between -3 and -2","Proportion",0.238,0.1574,0.3186
6,"Kassala","Child : WAZ < - 3","Proportion",0.0886,0.0444,0.1327
6,"Kassala","Child : Mean WHZ","Mean",-0.6041,-0.7579,-0.4504
6,"Kassala","Child : WHZ < -2","Proportion",0.094,0.0452,0.1429
6,"Kassala","Child : WHZ between -3 and -2","Proportion",0.0772,0.0254,0.1289
6,"Kassala","Child : WHZ < -3","Proportion",0.0163,1e-04,0.0348
6,"Kassala","Child : Oedema","Proportion",0,0,4e-04
6,"Kassala","Child : Overweight (WHZ > 2)","Proportion",0.0141,5e-04,0.0277
6,"Kassala","Child : Obese (WHZ > 3)","Proportion",0.0043,1e-04,0.011
6,"Kassala","Child : Period prevalence of diarrhoea","Proportion",0.1868,0.1357,0.238
6,"Kassala","Child : Period prevalence of ARI","Proportion",0.3509,0.2741,0.4277
6,"Kassala","Child : Period prevalence of fever","Proportion",0.193,0.1321,0.2539
6,"Kassala","Child : Visited health facility for diarrhoea","Proportion",0.7592,0.6351,0.8832
6,"Kassala","Child : Visited health facility for ARI","Proportion",0.8306,0.7317,0.9296
6,"Kassala","Child : Provided treatment for ARI","Proportion",0.8875,0.8137,0.9612
6,"Kassala","Child : Provided treatment for diarrhoea: ORS only","Proportion",0.4471,0.3046,0.5895
6,"Kassala","Child : Provided treatment for diarrhoea: ORS with zinc","Proportion",0.5812,0.4358,0.7266
6,"Kassala","Child : Provided treatment for diarrhoea: Any ORS","Proportion",0.7762,0.6582,0.8942
6,"Kassala","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0
6,"Kassala","Child : Provided treatment for diarrhoea: Don't know","Proportion",0,0,0.0129
6,"Kassala","Child : Circumcised (FGM) : All ages","Proportion",0.4299,0.3513,0.5084
6,"Kassala","Child : Circumcised (FGM) : 14 years of age","LOESS",0.8223,0.6375,0.9999
6,"Kassala","Child : Circumcised (FGM) : below 8 years of age","Proportion",0.3141,0.228,0.4001
6,"Kassala","Education : Access to preschool education","Proportion",0.3373,0.2115,0.4631
6,"Kassala","Education : Access to basic education","Proportion",0.6997,0.5891,0.8103
6,"Kassala","Education : Access to education (preschool or basic)","Proportion",0.5964,0.4939,0.6989
6,"Kassala","Education : Reason for not attending school : Mixed education","Proportion",0.0405,1e-04,0.0884
6,"Kassala","Education : Reason for not attending school : No schools","Proportion",0.2614,0.0891,0.4337
6,"Kassala","Education : Reason for not attending school : No toilets or water in school","Proportion",0.0123,1e-04,0.0637
6,"Kassala","Education : Reason for not attending school : Illness or disability","Proportion",0.0182,1e-04,0.0514
6,"Kassala","Education : Reason for not attending school : School is too far from home","Proportion",0.0734,1e-04,0.1702
6,"Kassala","Education : Reason for not attending school : Child is working","Proportion",0.0072,1e-04,0.0291
6,"Kassala","Education : Reason for not attending school : Early marriage","Proportion",0.001,1e-04,0.0062
6,"Kassala","Education : Reason for not attending school : School fees","Proportion",0.0342,1e-04,0.0782
6,"Kassala","Education : Reason for not attending school : Displacement","Proportion",0.0313,1e-04,0.0776
6,"Kassala","Education : Reason for not attending school : Other","Proportion",0.4863,0.3024,0.6702
6,"Kassala","Education : Ever attended school","Proportion",0.471,0.3881,0.5539
6,"Kassala","Health & Nutrition Programming : MUAC screening in past month","Proportion",0.2016,0.1237,0.2795
6,"Kassala","Health & Nutrition Programming : MUAC screening in past three months","Proportion",0.4547,0.3623,0.5471
6,"Kassala","Health & Nutrition Programming : GM / GMP coverage","Proportion",0.1331,0.088,0.1782
6,"Kassala","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",0.6729,0.5949,0.7509
6,"Kassala","Child : Child has health insurance","Proportion",0.2732,0.1945,0.3518
6,"Kassala","IYCF : Exclusive breastfeeding","Proportion",0.7282,0.5868,0.8696
6,"Kassala","IYCF : Age-appropriate continuing breastfeeding","Proportion",0.8237,0.7574,0.8901
6,"Kassala","IYCF : Age-appropriate dietary diversity","Proportion",0.2674,0.1884,0.3464
6,"Kassala","IYCF : Age-appropriate meal frequency","Proportion",0.6394,0.5306,0.7482
6,"Kassala","IYCF : Infant and child feeding index (ICFI)","Mean",4.0132,3.7598,4.2666
6,"Kassala","IYCF : Good IYCF (children aged 6 months or older)","Proportion",0.1707,0.1028,0.2385
6,"Kassala","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",0.2866,0.2158,0.3574
6,"Kassala","IYCF : Diet : Protein-rich animal sources","Proportion",0.1385,1e-04,0.4037
6,"Kassala","IYCF : Diet : Protein-rich plant sources","Proportion",0.0185,1e-04,0.1563
6,"Kassala","IYCF : Diet : Protein-rich (any source)","Proportion",0.1689,1e-04,0.4394
6,"Kassala","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",0.0247,1e-04,0.2685
6,"Kassala","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",0.1426,1e-04,0.4412
6,"Kassala","IYCF : Diet : Consumes any source of vitamin A","Proportion",0.1493,1e-04,0.4493
6,"Kassala","IYCF : Diet : Consumes iron-rich foods","Proportion",0.0155,1e-04,0.1675
6,"Kassala","IYCF : Diet : Consumes calcium-rich foods","Proportion",0.1431,1e-04,0.4079
6,"Kassala","IYCF : Diet : Consumes zinc-rich foods","Proportion",0.0156,1e-04,0.1448
6,"Kassala","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",0.1649,1e-04,0.4626
6,"Kassala","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",0.1726,1e-04,0.4974
6,"Kassala","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",0.0165,1e-04,0.1608
6,"Kassala","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",0.0378,1e-04,0.2996
6,"Kassala","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",0.1526,1e-04,0.4601
6,"Kassala","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0,0,0.0332
6,"Kassala","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",0.8238,0.675,0.9725
6,"Kassala","IYCF : ICFI (children aged 6-8 months)","Mean",4.9637,4.371,5.5563
6,"Kassala","IYCF : Good IYCF (children aged 6-8 months)","Proportion",0.5894,0.4075,0.7713
6,"Kassala","EPI : Vaccine card available / seen for children below 24 months","Proportion",0.6176,0.5271,0.708
6,"Kassala","EPI : BCG coverage for children below 12 months","Proportion",0.7888,0.6987,0.8789
6,"Kassala","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",0.776,0.6901,0.8619
6,"Kassala","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",0.6001,0.4995,0.7007
6,"Kassala","EPI : First dose OPV coverage for children below 12 months","Proportion",0.7715,0.6822,0.8607
6,"Kassala","EPI : Third dose OPV coverage for children below 12 months","Proportion",0.5872,0.4832,0.6912
6,"Kassala","EPI : First dose measles vaccine for children below 12 months","Proportion",0.2578,0.1758,0.3398
6,"Kassala","EPI : Second dose measles vaccine for children below 12 months","Proportion",0.038,1e-04,0.0767
6,"Kassala","EPI : Full EPI coverage for children below 12 months","Proportion",0.2525,0.1708,0.3342
6,"Kassala","Child : Vitamin A supplementation coverage","Proportion",0.6842,0.603,0.7654
6,"Kassala","Carer : Haemoglobin (g/dl)","Mean",12.2332,11.5849,12.8814
6,"Kassala","Carer : Any anaemia","Proportion",0.183,1e-04,0.379
6,"Kassala","Carer : Mild anaemia","Proportion",0.105,1e-04,0.281
6,"Kassala","Carer : Moderate anaemia","Proportion",0.0713,1e-04,0.2331
6,"Kassala","Carer : Severe anaemia","Proportion",0,0,0
6,"Kassala","Child : Haemoglobin (g/dl)","Mean",10.9154,10.3141,11.5167
6,"Kassala","Child : Any anaemia","Proportion",0.4312,0.2582,0.6042
6,"Kassala","Child : Mild anaemia","Proportion",0.1779,0.037,0.3188
6,"Kassala","Child : Moderate anaemia","Proportion",0.2349,0.0818,0.388
6,"Kassala","Child : Severe anaemia","Proportion",0.0124,1e-04,0.0461
6,"Kassala","Household : CSI = 0","Proportion",0.8189,0.7488,0.8891
6,"Kassala","Household : Low CSI","Proportion",0.0542,0.0221,0.0863
6,"Kassala","Household : Moderate CSI","Proportion",0.0521,0.0171,0.0872
6,"Kassala","Household : High CSI","Proportion",0.0736,0.0327,0.1145
6,"Kassala","PLW carers / other PLW : MUAC","Mean",261.3714,253.8875,268.8553
6,"Kassala","PLW carers / other PLW : MUAC < 230 mm","Proportion",0.216,0.1487,0.2833
6,"Kassala","Carer : WASH : Number of appropriate hand-washing events identified","Mean",2.8043,2.5762,3.0325
6,"Kassala","Carer : WASH : Identified five key hand-washing times","Proportion",0.1006,0.0437,0.1575
6,"Kassala","Carer : WASH : Hand-washing : After defecation","Proportion",0.5681,0.4786,0.6576
6,"Kassala","Carer : WASH : Hand-washing : After cleaning child","Proportion",0.4359,0.352,0.5198
6,"Kassala","Carer : WASH : Hand-washing : Before eating","Proportion",0.8998,0.8489,0.9508
6,"Kassala","Carer : WASH : Hand-washing : Before feeding child","Proportion",0.4197,0.3326,0.5068
6,"Kassala","Carer : WASH : Hand-washing : Before preparing food","Proportion",0.4837,0.4021,0.5653
6,"Kassala","WASH : Public pipe network in house","Proportion",0.3365,0.2065,0.4665
6,"Kassala","WASH : Public pipe network in yard","Proportion",0.0808,1e-04,0.1753
6,"Kassala","WASH : Public water pipe","Proportion",0.0545,1e-04,0.1221
6,"Kassala","WASH : Protected ground water","Proportion",0.0763,1e-04,0.1708
6,"Kassala","WASH : Protected well","Proportion",0.1721,0.0747,0.2695
6,"Kassala","WASH : Filtered surface water","Proportion",0.1803,0.0585,0.3021
6,"Kassala","WASH : Water transferred by car from improved sources","Proportion",0.0749,1e-04,0.1619
6,"Kassala","WASH : Public pipe network in house within 30 minutes","Proportion",0.3383,0.2128,0.4638
6,"Kassala","WASH : Public pipe network in yard within 30 minutes","Proportion",0.0571,1e-04,0.1273
6,"Kassala","WASH : Public water pipe within 30 minutes","Proportion",0.0465,1e-04,0.1009
6,"Kassala","WASH : Protected ground water within 30 minutes","Proportion",0.0622,1e-04,0.1429
