"stateID","state","localityID","locality","Indicator","Type","Estimate","X95..LCL","X95..UCL","sd"
7,"Al-Gadarif",62,"Eastern Galabat","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Child : Severe anaemia","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Child : Slept under ITN on previous night","Proportion",0.676,0.5384,0.7904,0.0689
7,"Al-Gadarif",62,"Eastern Galabat","Child : Visited health facility for ARI","Proportion",0.5064,0.3494,0.6825,0.0935
7,"Al-Gadarif",62,"Eastern Galabat","Child : Visited health facility for diarrhoea","Proportion",0.6712,0.5806,0.7693,0.0505
7,"Al-Gadarif",62,"Eastern Galabat","Child : Vitamin A supplementation coverage","Proportion",0.2895,0.2067,0.3627,0.042
7,"Al-Gadarif",62,"Eastern Galabat","Child : WAZ < - 3","Proportion",0.0711,0.0469,0.0972,0.0145
7,"Al-Gadarif",62,"Eastern Galabat","Child : WAZ < -2","Proportion",0.2947,0.2562,0.333,0.017
7,"Al-Gadarif",62,"Eastern Galabat","Child : WAZ between -3 and -2","Proportion",0.2237,0.1755,0.2758,0.0253
7,"Al-Gadarif",62,"Eastern Galabat","Child : WHZ < -2","Proportion",0.0963,0.0489,0.1658,0.0238
7,"Al-Gadarif",62,"Eastern Galabat","Child : WHZ < -3","Proportion",0.0164,0.0052,0.0496,0.008
7,"Al-Gadarif",62,"Eastern Galabat","Child : WHZ between -3 and -2","Proportion",0.0773,0.029,0.1512,0.028
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",0.0105,0.0017,0.0279,0.0063
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",0.6155,0.5118,0.7123,0.0545
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Carer identified convulsions as a danger sign","Proportion",0.0534,0.0254,0.0972,0.016
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Carer identified fever as a danger sign","Proportion",0.8574,0.8012,0.9021,0.0241
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",0.0109,0.0017,0.0273,0.0068
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Carer identified not feeding as danger sign","Proportion",0.0722,0.0153,0.1589,0.0371
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",0.2954,0.2099,0.3821,0.0465
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Carer identified vomiting as a danger sign","Proportion",0.2827,0.1308,0.4913,0.095
7,"Al-Gadarif",62,"Eastern Galabat","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",1.8561,1.7198,2.0127,0.0786
7,"Al-Gadarif",62,"Eastern Galabat","Education : Access to basic education","Proportion",0.8679,0.7867,0.9256,0.0356
7,"Al-Gadarif",62,"Eastern Galabat","Education : Access to education (preschool or basic)","Proportion",0.7718,0.6848,0.836,0.0389
7,"Al-Gadarif",62,"Eastern Galabat","Education : Access to preschool education","Proportion",0.5029,0.3839,0.6041,0.0586
7,"Al-Gadarif",62,"Eastern Galabat","Education : Ever attended school","Proportion",0.6215,0.5246,0.7219,0.0461
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : Child is working","Proportion",0.0215,0.0035,0.0468,0.0122
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : Displacement","Proportion",0.0381,0.0105,0.0783,0.016
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : Early marriage","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : Illness or disability","Proportion",0.0206,0,0.0483,0.0138
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : Mixed education","Proportion",0.0027,0,0.0155,0.0052
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : No schools","Proportion",0.0629,0.0094,0.1478,0.0319
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : No toilets or water in school","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : Other","Proportion",0.49,0.346,0.6383,0.0709
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : School fees","Proportion",0.1073,0.0427,0.1891,0.0355
7,"Al-Gadarif",62,"Eastern Galabat","Education : Reason for not attending school : School is too far from home","Proportion",0.2372,0.1278,0.3655,0.0635
7,"Al-Gadarif",62,"Eastern Galabat","EPI : BCG coverage for children below 12 months","Proportion",0.9399,0.8766,0.9816,0.0273
7,"Al-Gadarif",62,"Eastern Galabat","EPI : First dose measles vaccine for children below 12 months","Proportion",0.3312,0.2387,0.4393,0.0547
7,"Al-Gadarif",62,"Eastern Galabat","EPI : First dose OPV coverage for children below 12 months","Proportion",0.8531,0.7653,0.9237,0.0351
7,"Al-Gadarif",62,"Eastern Galabat","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",0.9037,0.835,0.9578,0.0332
7,"Al-Gadarif",62,"Eastern Galabat","EPI : Full EPI coverage for children below 12 months (without rotavirus vaccine)","Proportion",0.2842,0.2079,0.37,0.0438
7,"Al-Gadarif",62,"Eastern Galabat","EPI : Second dose measles vaccine for children below 12 months","Proportion",0.15,0.0662,0.253,0.0491
7,"Al-Gadarif",62,"Eastern Galabat","EPI : Third dose OPV coverage for children below 12 months","Proportion",0.6986,0.6028,0.8047,0.0532
7,"Al-Gadarif",62,"Eastern Galabat","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",0.7391,0.6346,0.8499,0.0543
7,"Al-Gadarif",62,"Eastern Galabat","EPI : Vaccine card available / seen for children below 24 months","Proportion",0.8822,0.8083,0.9369,0.0347
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Carer aware of CMAM","Proportion",0.5,0.4057,0.5879,0.0424
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Carer aware of growth monitoring program","Proportion",0.132,0.0596,0.2117,0.0433
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Carer received health and nutrition messages","Proportion",0.4316,0.341,0.5046,0.0419
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred medium : Internet","Proportion",0.0033,0,0.0128,0.004
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred medium : Mobile phone SMS","Proportion",0.0056,0,0.0179,0.005
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred medium : Outreach workers","Proportion",0.4788,0.3271,0.6081,0.0724
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred medium : Posters","Proportion",0,0,0.0058,0.0013
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred medium : Radio","Proportion",0.1531,0.0837,0.2383,0.0415
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred medium : Social media","Proportion",0.3559,0.2481,0.4548,0.0564
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred medium : TV","Proportion",0.0204,0.0035,0.0524,0.0128
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred programs : Children's programs","Proportion",0.0103,0,0.0254,0.0074
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred programs : Documentaries","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred programs : News","Proportion",0.1257,0.06,0.209,0.0427
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred programs : Serials","Proportion",0.0053,0,0.0174,0.0053
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred programs : Talk shows","Proportion",0.0301,0.0068,0.0674,0.019
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred radio station : Community Radio","Proportion",0.0017,0,0.0144,0.0041
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred radio station : Darfur Radio","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred radio station : FM100","Proportion",0,0,0.0055,0
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred radio station : Local State Radio","Proportion",0.0228,0.0054,0.0583,0.0138
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred radio station : National Radio","Proportion",0.116,0.0529,0.1953,0.0396
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred time to receive health messages : Afternoon","Proportion",0.0053,0,0.0191,0.0041
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred time to receive health messages : Evening","Proportion",0.1024,0.0622,0.1632,0.0257
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred time to receive health messages : Morning","Proportion",0.1297,0.0694,0.207,0.0335
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred time to receive health messages : Night","Proportion",0.0087,0,0.0278,0.007
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred TV channel : Blue Nile TV","Proportion",0,0,0.0094,0.0013
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred TV channel : Local State TV","Proportion",0.0018,0,0.0102,0.0038
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred TV channel : Sudan TV","Proportion",0.0124,0,0.0413,0.0114
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred TV channel : Sudania 24","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Messages : Preferred TV channel : Umdurman TV","Proportion",0.0018,0,0.0096,0.0027
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Programming : GM / GMP coverage","Proportion",0.0116,0.0023,0.0264,0.0061
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",0.3367,0.2258,0.4364,0.0519
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Programming : MUAC screening in past month","Proportion",0.0311,0.0076,0.0597,0.0117
7,"Al-Gadarif",62,"Eastern Galabat","Health & Nutrition Programming : MUAC screening in past three months","Proportion",0.0698,0.0346,0.111,0.0215
7,"Al-Gadarif",62,"Eastern Galabat","Household : CSI = 0","Proportion",0.5922,0.4738,0.7105,0.0611
7,"Al-Gadarif",62,"Eastern Galabat","Household : High CSI","Proportion",0.3662,0.2632,0.4803,0.0518
7,"Al-Gadarif",62,"Eastern Galabat","Household : Low CSI","Proportion",0.009,0.0017,0.0218,0.0056
7,"Al-Gadarif",62,"Eastern Galabat","Household : Moderate CSI","Proportion",0.0321,0.0122,0.0547,0.0107
7,"Al-Gadarif",62,"Eastern Galabat","Household : Salt iodization : Adequate (> 15 ppm)","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Household : Salt iodization : Any iodization","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","Household : Salt iodization : Substandard or no iodization","Proportion",1,1,1,0
7,"Al-Gadarif",62,"Eastern Galabat","Household : Time to health facility < 1 hour","Proportion",0.952,0.8777,0.9984,0.035
7,"Al-Gadarif",62,"Eastern Galabat","Household : Time to health facility < 30 minutes","Proportion",0.8934,0.8003,0.9792,0.0496
7,"Al-Gadarif",62,"Eastern Galabat","Household : Time to health facility in hours (mean)","Mean",0.3554,0.2658,0.5108,0.0691
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Age-appropriate continuing breastfeeding","Proportion",0.7508,0.6711,0.8141,0.0341
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Age-appropriate dietary diversity","Proportion",0.1119,0.0523,0.2189,0.041
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Age-appropriate meal frequency","Proportion",0.4924,0.4028,0.5899,0.0514
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.6548,0,1,0.2566
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",0.3229,0,1,0.3768
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes any source of vitamin A","Proportion",0.4167,0,1,0.2859
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes calcium-rich foods","Proportion",0.2857,0,0.8711,0.3707
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes iron-rich foods","Proportion",0.6962,0,1,0.2566
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",0.125,0,0.6667,0.2118
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",0.8333,0.25,1,0.2471
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",0.8,0.3333,1,0.2743
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",0.8333,0.3756,1,0.2118
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",0.6,0,1,0.2559
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",0.6923,0,1,0.2648
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Consumes zinc-rich foods","Proportion",0.625,0,1,0.2224
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Protein-rich (any source)","Proportion",0.8,0.3333,1,0.2471
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Protein-rich animal sources","Proportion",0.8333,0.3333,1,0.2471
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Diet : Protein-rich plant sources","Proportion",0,0,0.3,0.0436
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Exclusive breastfeeding","Proportion",0.8596,0.6862,0.9823,0.0796
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Good IYCF (children aged 6 months or older)","Proportion",0.0683,0.0253,0.1199,0.0252
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Good IYCF (children aged 6-8 months)","Proportion",0.4242,0.2,0.6667,0.1216
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",0.1833,0.1269,0.2389,0.028
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : ICFI (children aged 6-8 months)","Mean",4.3077,3.4981,5.0259,0.3909
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Infant and child feeding index (ICFI)","Mean",3.505,3.2382,3.7261,0.1239
7,"Al-Gadarif",62,"Eastern Galabat","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",0.6825,0.477,0.8519,0.0945
7,"Al-Gadarif",62,"Eastern Galabat","PLW carers / other PLW : MUAC","Mean",261.3312,256.2063,266.3801,2.4433
7,"Al-Gadarif",62,"Eastern Galabat","PLW carers / other PLW : MUAC < 230 mm","Proportion",0.1853,0.1236,0.2586,0.0344
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Filtered surface water","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Filtered surface water within 30 minutes","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Has basic hand-washing facilities","Proportion",0.0223,0.0019,0.0549,0.0159
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Improved drinking water source within 30 minutes","Proportion",0.9492,0.881,0.9932,0.0303
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Improved drinking water source within 30 minutes","Proportion",0.9487,0.885,0.9916,0.0283
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Improved drinking water source within 30 minutes","Proportion",0.9492,0.881,0.9932,0.0303
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Improved drinking water source within 30 minutes","Proportion",0.9487,0.885,0.9916,0.0283
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Open defecation","Proportion",0.7613,0.6417,0.8614,0.0512
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Protected ground water","Proportion",0.1858,0.071,0.3207,0.0599
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Protected ground water within 30 minutes","Proportion",0.182,0.0747,0.3004,0.0625
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Protected well","Proportion",0.432,0.2627,0.6124,0.087
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Protected well within 30 minutes","Proportion",0.3955,0.2481,0.5446,0.0779
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Public pipe network in house","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Public pipe network in house within 30 minutes","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Public pipe network in yard","Proportion",0.231,0.1195,0.3524,0.065
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Public pipe network in yard within 30 minutes","Proportion",0.2357,0.1308,0.3563,0.0588
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Public water pipe","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Public water pipe within 30 minutes","Proportion",0,0,0,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Uses improved drinking water sources","Proportion",1,1,1,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Uses improved drinking water sources","Proportion",1,1,1,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Uses improved drinking water sources","Proportion",1,1,1,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Uses improved drinking water sources","Proportion",1,1,1,0
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Uses improved toilet facilities","Proportion",0.1943,0.1128,0.2973,0.047
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Uses non-shared improved toilet facilities","Proportion",0.1401,0.0817,0.2112,0.0334
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Water transferred by car from improved sources","Proportion",0.1385,0.0484,0.255,0.0636
7,"Al-Gadarif",62,"Eastern Galabat","WASH : Water transferred by car from improved sources within 30 minutes","Proportion",0.137,0.0503,0.2456,0.0527
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Attended four or more ANC visits during most recent pregnancy","Proportion",0.6053,0.4889,0.7372,0.0642
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Consumed any FeFol tablets during most recent pregnancy","Proportion",0.7402,0.6777,0.8011,0.0347
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Consumed FeFol tablets for at least 3 months during most recent pregnancy","Proportion",0.5787,0.5064,0.6741,0.0428
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Did not attend ANC during most recent pregnancy","Proportion",0.0538,0.0141,0.1037,0.021
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Experienced night-blindness during most recent pregnancy","Proportion",0.0657,0.0342,0.1,0.0166
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Gestational age (months) at first ANC visit for most recent pregnancy","Mean",2.7328,2.4136,3.0985,0.1806
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Number of ANC visits during most recent pregnancy","Mean",4.706,3.9998,5.3883,0.3547
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Number of months FeFol tablets consumed during most recent pregnancy","Mean",2.8882,2.4815,3.3023,0.2
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Received postnatal care (most recent birth)","Proportion",0.4874,0.3624,0.6038,0.0617
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Received tetanus vaccination (2 doses)","Proportion",0.8504,0.7795,0.9014,0.0306
4,"Al-Gazeera",23,"Ganub Elgazira","ANC : Received Vitamin A tablets postpartum (most recent birth)","Proportion",0.216,0.1593,0.29,0.0346
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Age at first parity","Mean",20.7446,19.8451,21.5221,0.3841
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Any anaemia","Proportion",0.0319,0,0.1334,0.0314
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Any health worker present at health facility within area","Proportion",0.381,0.2546,0.5266,0.066
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",0.56,0.1655,0.9093,0.1967
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",0.8235,0.6914,0.9197,0.0627
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",0.7692,0.55,0.936,0.0937
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",0.8639,0.6724,0.9706,0.0749
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",0.8333,0.69,0.9293,0.064
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",0.8667,0.7011,0.9663,0.0686
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",0.85,0.5516,1,0.1255
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",0.6667,0.1357,1,0.2338
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",0.6667,0,1,0.7413
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Carer is circumcised (FGM) : All ages","Proportion",0.8175,0.6974,0.9122,0.0554
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : CHW present at health facility within area","Proportion",0.2872,0.1862,0.3959,0.0573
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.7255,0.6355,0.7923,0.0452
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes animal sources of vitamin A","Proportion",0.6388,0.5316,0.7241,0.0546
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes any source of vitamin A","Proportion",0.7882,0.7005,0.8738,0.0417
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes calcium-rich foods","Proportion",0.6332,0.5143,0.723,0.0474
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes dairy","Proportion",0.6269,0.5151,0.7364,0.056
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes eggs","Proportion",0.0258,0.0053,0.0514,0.0113
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",0.9595,0.896,0.9878,0.0225
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes green leafy vegetables","Proportion",0.3505,0.2684,0.4313,0.0466
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes iron-rich foods","Proportion",0.7166,0.6237,0.8114,0.05
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes legumes and pulses","Proportion",0.4236,0.3305,0.5259,0.0511
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes meat, poultry and fish","Proportion",0.5698,0.4824,0.6527,0.0443
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes nuts and seeds","Proportion",0.0752,0.0205,0.1454,0.0327
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes organ meat","Proportion",0.0181,0.0028,0.0469,0.0101
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes other fruits and vegetables","Proportion",0.1224,0.0599,0.1992,0.0305
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes plant sources of vitamin A","Proportion",0.4135,0.3279,0.5098,0.048
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",0.0973,0.0464,0.1519,0.0277
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes vitamin B1-rich foods","Proportion",0.9096,0.868,0.9448,0.0194
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes vitamin B12-rich foods","Proportion",0.8402,0.757,0.9002,0.0334
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes vitamin B2-rich foods","Proportion",0.9413,0.8962,0.9755,0.0194
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes vitamin B3-rich foods","Proportion",0.7901,0.722,0.8441,0.0333
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes vitamin B6-rich foods","Proportion",0.905,0.8595,0.942,0.0203
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Consumes zinc-rich foods","Proportion",0.7897,0.7339,0.8458,0.0304
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",0.0976,0.0572,0.1411,0.0207
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Protein-rich (any source)","Proportion",0.9082,0.869,0.9429,0.0188
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Protein-rich animal sources","Proportion",0.8354,0.7499,0.8961,0.0347
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Protein-rich plant sources","Proportion",0.4707,0.3684,0.5754,0.0496
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Diet : Women's Dietary Diversity Score","Mean",3.2474,3.0609,3.4047,0.0817
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Haemoglobin (g/dl)","Mean",12.9757,12.3641,13.3465,0.2143
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Marital status : Divorced","Proportion",0.0041,0,0.0194,0.0062
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Marital status : Married","Proportion",0.9808,0.958,0.9951,0.0099
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Marital status : Single (never married)","Proportion",0,0,0.007,0.0016
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Marital status : Widowed","Proportion",0.0089,0,0.0238,0.0056
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Mean MUAC (mm)","Mean",293.5215,283.3695,302.9834,5.6117
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Medical assistant present at health facility within area","Proportion",0.0653,0.0294,0.1029,0.0223
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Mid-upper arm circumference < 230 mm (as in S3M-I)","Proportion",0.0741,0.0378,0.1259,0.0226
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Mild anaemia","Proportion",0.0125,0,0.0862,0.0209
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : Moderate anaemia","Proportion",0.0167,0,0.1118,0.0164
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : MUAC < 185 mm (SAM)","Proportion",0.0282,0.0115,0.0583,0.0119
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : MUAC < 210 mm (GAM)","Proportion",0.0746,0.0393,0.1198,0.0213
4,"Al-Gazeera",23,"Ganub Elgazira","Carer : MUAC between 185 mm and 210 mm (MAM)","Proportion",0.0453,5e-04,0.0949,0.0243
