"stateID","state","indicator","type","estimate","lcl","ucl"
9,"Blue Nile","Carer : CHW present at health facility within area","Proportion",67.42,52.01,82.83
9,"Blue Nile","Carer : Medical assistant present at health facility within area","Proportion",15.15,5.04,25.27
9,"Blue Nile","Carer : Village midwife present at health facility within area","Proportion",36.42,24.53,48.31
9,"Blue Nile","Carer : Any health worker present at health facility within area","Proportion",69.09,54.74,83.44
9,"Blue Nile","Household : Salt iodization : Substandard or no iodization","Proportion",97.79,94.95,99.99
9,"Blue Nile","Household : Salt iodization : Any iodization","Proportion",5.78,0.67,10.89
9,"Blue Nile","Household : Salt iodization : Adequate (> 15 ppm)","Proportion",2.12,0.01,5.09
9,"Blue Nile","Carer : Marital status : Married","Proportion",98.1,96.28,99.92
9,"Blue Nile","Carer : Marital status : Single (never married)","Proportion",0.09,0.01,0.52
9,"Blue Nile","Carer : Marital status : Divorced","Proportion",0.86,0.01,1.96
9,"Blue Nile","Carer : Marital status : Widowed","Proportion",0.78,0.01,1.77
9,"Blue Nile","Carer (aged 20 - 24) : Married at or before 15 years of age","Proportion",28.05,22.14,33.96
9,"Blue Nile","Carer (aged 20 - 24) : Married at or before 18 years of age","Proportion",66.75,59.77,73.73
9,"Blue Nile","Carer (aged 20 - 24) : Carers first giving birth between 15 and 19 years of age","Proportion",80.12,68.14,92.1
9,"Blue Nile","Carer : Age at first parity","Mean",18.57,18.04,19.1
9,"Blue Nile","Carer : Carer is circumcised (FGM) : All ages","Proportion",71.6,59.89,83.31
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",71.85,60.77,82.92
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",75.58,51.68,99.47
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",75.06,60.23,89.89
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",66.16,51.29,81.03
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",76.69,62.92,90.46
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",73.61,58.32,88.9
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",77.29,51.23,99.99
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",78.15,40.06,99.99
9,"Blue Nile","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",20.94,0.01,78.36
9,"Blue Nile","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",2.12,1.94,2.3
9,"Blue Nile","Danger Signs : Carer identified not feeding as danger sign","Proportion",32.9,22.73,43.07
9,"Blue Nile","Danger Signs : Carer identified convulsions as a danger sign","Proportion",15.86,9.37,22.36
9,"Blue Nile","Danger Signs : Carer identified vomiting as a danger sign","Proportion",40.75,30.18,51.33
9,"Blue Nile","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",42.85,35.15,50.56
9,"Blue Nile","Danger Signs : Carer identified fever as a danger sign","Proportion",87.93,82.22,93.64
9,"Blue Nile","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",9.71,5.15,14.28
9,"Blue Nile","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",19.6,12.12,27.08
9,"Blue Nile","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",27.93,18.75,37.1
9,"Blue Nile","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",99.32,97.47,99.99
9,"Blue Nile","Carer : Diet : Consumes green leafy vegetables","Proportion",25.57,17.43,33.7
9,"Blue Nile","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",8.42,3.81,13.02
9,"Blue Nile","Carer : Diet : Consumes other fruits and vegetables","Proportion",5.49,1.85,9.14
9,"Blue Nile","Carer : Diet : Consumes organ meat","Proportion",7.45,4.49,10.41
9,"Blue Nile","Carer : Diet : Consumes meat, poultry and fish","Proportion",70.98,62.02,79.93
9,"Blue Nile","Carer : Diet : Consumes eggs","Proportion",3.22,0.01,6.59
9,"Blue Nile","Carer : Diet : Consumes legumes and pulses","Proportion",38.77,28.46,49.09
9,"Blue Nile","Carer : Diet : Consumes nuts and seeds","Proportion",3.58,0.01,7.62
9,"Blue Nile","Carer : Diet : Consumes dairy","Proportion",18.62,10.41,26.82
9,"Blue Nile","Carer : Diet : Women's Dietary Diversity Score","Mean",2.79,2.57,3.02
9,"Blue Nile","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",10.07,3.96,16.18
9,"Blue Nile","Carer : Diet : Protein-rich animal sources","Proportion",76.82,68.09,85.55
9,"Blue Nile","Carer : Diet : Protein-rich plant sources","Proportion",40.43,30.04,50.83
9,"Blue Nile","Carer : Diet : Protein-rich (any source)","Proportion",91.9,85.52,98.27
9,"Blue Nile","Carer : Diet : Consumes plant sources of vitamin A","Proportion",30.47,21.18,39.76
9,"Blue Nile","Carer : Diet : Consumes animal sources of vitamin A","Proportion",24.9,17.16,32.64
9,"Blue Nile","Carer : Diet : Consumes any source of vitamin A","Proportion",43.88,34.3,53.46
9,"Blue Nile","Carer : Diet : Consumes iron-rich foods","Proportion",79.64,70.3,88.98
9,"Blue Nile","Carer : Diet : Consumes calcium-rich foods","Proportion",18.69,10.76,26.61
9,"Blue Nile","Carer : Diet : Consumes zinc-rich foods","Proportion",90.85,83.86,97.85
9,"Blue Nile","Carer : Diet : Consumes vitamin B1-rich foods","Proportion",91.72,85.19,98.24
9,"Blue Nile","Carer : Diet : Consumes vitamin B2-rich foods","Proportion",95.42,90.78,99.99
9,"Blue Nile","Carer : Diet : Consumes vitamin B3-rich foods","Proportion",91.01,84.41,97.61
9,"Blue Nile","Carer : Diet : Consumes vitamin B6-rich foods","Proportion",94.65,90.15,99.16
9,"Blue Nile","Carer : Diet : Consumes vitamin B12-rich foods","Proportion",77.82,69.19,86.44
9,"Blue Nile","Carer : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",75.51,66.93,84.09
9,"Blue Nile","Child : Child has a birth certificate / birth has been registered","Proportion",48.5,39.86,57.14
9,"Blue Nile","Child : Slept under ITN on previous night","Proportion",81.67,75.44,87.9
9,"Blue Nile","Child : Mean MUAC (mm)","Mean",142.02,140.36,143.69
9,"Blue Nile","Child : MUAC < 125 mm (GAM)","Proportion",8.63,5.21,12.04
9,"Blue Nile","Child : MUAC between 115 mm and 125 mm (MAM)","Proportion",7.08,3.4,10.75
9,"Blue Nile","Child : MUAC < 115 mm (SAM)","Proportion",1.51,0.24,2.78
9,"Blue Nile","Child : Mean HAZ","Mean",-1.5,-1.72,-1.29
9,"Blue Nile","Child : HAZ < -2","Proportion",37.23,31.26,43.2
9,"Blue Nile","Child : HAZ between -3 and -2","Proportion",21.13,13.46,28.79
9,"Blue Nile","Child : HAZ < - 3","Proportion",16.08,10.9,21.27
9,"Blue Nile","Child : Mean WAZ","Mean",-1.19,-1.33,-1.04
9,"Blue Nile","Child : WAZ < -2","Proportion",21.3,15.67,26.94
9,"Blue Nile","Child : WAZ between -3 and -2","Proportion",16.93,10.56,23.3
9,"Blue Nile","Child : WAZ < - 3","Proportion",4.34,1.59,7.1
9,"Blue Nile","Child : Mean WHZ","Mean",-0.44,-0.61,-0.27
9,"Blue Nile","Child : WHZ < -2","Proportion",7.02,3.25,10.79
9,"Blue Nile","Child : WHZ between -3 and -2","Proportion",6.01,2.1,9.92
9,"Blue Nile","Child : WHZ < -3","Proportion",0.92,0.01,2.12
9,"Blue Nile","Child : Oedema","Proportion",0.09,0.01,0.53
9,"Blue Nile","Child : Overweight (WHZ > 2)","Proportion",3.44,1.41,5.48
9,"Blue Nile","Child : Obese (WHZ > 3)","Proportion",1.16,0.01,2.32
9,"Blue Nile","Child : Period prevalence of diarrhoea","Proportion",25.79,20.09,31.5
9,"Blue Nile","Child : Period prevalence of ARI","Proportion",28.73,22.22,35.24
9,"Blue Nile","Child : Period prevalence of fever","Proportion",26.4,20.1,32.69
9,"Blue Nile","Child : Visited health facility for diarrhoea","Proportion",76.6,64.7,88.51
9,"Blue Nile","Child : Visited health facility for ARI","Proportion",85.29,77.21,93.36
9,"Blue Nile","Child : Provided treatment for ARI","Proportion",84.42,75.37,93.48
9,"Blue Nile","Child : Provided treatment for diarrhoea: ORS only","Proportion",37.55,25.79,49.3
9,"Blue Nile","Child : Provided treatment for diarrhoea: ORS with zinc","Proportion",48,36.28,59.72
9,"Blue Nile","Child : Provided treatment for diarrhoea: Any ORS","Proportion",66.26,53.96,78.56
9,"Blue Nile","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0
9,"Blue Nile","Child : Provided treatment for diarrhoea: Don't know","Proportion",0.57,0.01,3.16
9,"Blue Nile","Child : Circumcised (FGM) : All ages","Proportion",30.93,21.13,40.73
9,"Blue Nile","Child : Circumcised (FGM) : 14 years of age","LOESS",55.81,25.62,86
9,"Blue Nile","Child : Circumcised (FGM) : below 8 years of age","Proportion",22.4,11.85,32.96
9,"Blue Nile","Education : Access to preschool education","Proportion",45.61,33.85,57.37
9,"Blue Nile","Education : Access to basic education","Proportion",71.64,59.97,83.3
9,"Blue Nile","Education : Access to education (preschool or basic)","Proportion",63.64,54.12,73.17
9,"Blue Nile","Education : Reason for not attending school : Mixed education","Proportion",0,0,0
9,"Blue Nile","Education : Reason for not attending school : No schools","Proportion",1.87,0.01,14.78
9,"Blue Nile","Education : Reason for not attending school : No toilets or water in school","Proportion",0,0,0
9,"Blue Nile","Education : Reason for not attending school : Illness or disability","Proportion",2.5,0.01,5.18
9,"Blue Nile","Education : Reason for not attending school : School is too far from home","Proportion",10.05,1.23,18.87
9,"Blue Nile","Education : Reason for not attending school : Child is working","Proportion",3.6,0.01,7.37
9,"Blue Nile","Education : Reason for not attending school : Early marriage","Proportion",0.18,0.01,0.82
9,"Blue Nile","Education : Reason for not attending school : School fees","Proportion",20.57,8.61,32.54
9,"Blue Nile","Education : Reason for not attending school : Displacement","Proportion",6.76,0.01,13.9
9,"Blue Nile","Education : Reason for not attending school : Other","Proportion",50.79,34.8,66.79
9,"Blue Nile","Education : Ever attended school","Proportion",50.25,41.38,59.12
9,"Blue Nile","Health & Nutrition Programming : MUAC screening in past month","Proportion",20.92,10.31,31.53
9,"Blue Nile","Health & Nutrition Programming : MUAC screening in past three months","Proportion",31.53,19.21,43.85
9,"Blue Nile","Health & Nutrition Programming : GM / GMP coverage","Proportion",3.49,1.08,5.9
9,"Blue Nile","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",39.23,31.6,46.86
9,"Blue Nile","Child : Child has health insurance","Proportion",17.06,11.67,22.45
9,"Blue Nile","IYCF : Exclusive breastfeeding","Proportion",75.09,60.65,89.53
9,"Blue Nile","IYCF : Age-appropriate continuing breastfeeding","Proportion",77.37,70.57,84.18
9,"Blue Nile","IYCF : Age-appropriate dietary diversity","Proportion",18.6,12.42,24.78
9,"Blue Nile","IYCF : Age-appropriate meal frequency","Proportion",63.64,53.33,73.96
9,"Blue Nile","IYCF : Infant and child feeding index (ICFI)","Mean",3.76,3.5,4.02
9,"Blue Nile","IYCF : Good IYCF (children aged 6 months or older)","Proportion",11.6,6.17,17.03
9,"Blue Nile","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",22.87,16.8,28.95
9,"Blue Nile","IYCF : Diet : Protein-rich animal sources","Proportion",15.21,0.01,32.97
9,"Blue Nile","IYCF : Diet : Protein-rich plant sources","Proportion",18.01,0.01,36.75
9,"Blue Nile","IYCF : Diet : Protein-rich (any source)","Proportion",33.92,14.38,53.45
9,"Blue Nile","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",1.42,0.01,6.07
9,"Blue Nile","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",4.2,0.01,21.43
9,"Blue Nile","IYCF : Diet : Consumes any source of vitamin A","Proportion",6.32,0.01,26.12
9,"Blue Nile","IYCF : Diet : Consumes iron-rich foods","Proportion",10.62,0.01,26.26
9,"Blue Nile","IYCF : Diet : Consumes calcium-rich foods","Proportion",4.42,0.01,24.34
9,"Blue Nile","IYCF : Diet : Consumes zinc-rich foods","Proportion",28.69,7.91,49.47
9,"Blue Nile","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",33.78,14.28,53.29
9,"Blue Nile","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",34.4,14.39,54.42
9,"Blue Nile","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",28.54,7.55,49.52
9,"Blue Nile","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",28.78,6.35,51.21
9,"Blue Nile","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",15.89,0.01,31.8
9,"Blue Nile","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",10.86,0.01,24.55
9,"Blue Nile","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",68.71,51.14,86.27
9,"Blue Nile","IYCF : ICFI (children aged 6-8 months)","Mean",4.26,3.61,4.91
9,"Blue Nile","IYCF : Good IYCF (children aged 6-8 months)","Proportion",35.18,17.79,52.57
9,"Blue Nile","EPI : Vaccine card available / seen for children below 24 months","Proportion",84.32,77.15,91.5
9,"Blue Nile","EPI : BCG coverage for children below 12 months","Proportion",93.18,86.62,99.74
9,"Blue Nile","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",89.59,82.36,96.81
9,"Blue Nile","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",76.39,67.91,84.86
9,"Blue Nile","EPI : First dose OPV coverage for children below 12 months","Proportion",87.17,79.47,94.86
9,"Blue Nile","EPI : Third dose OPV coverage for children below 12 months","Proportion",74.99,66.26,83.72
9,"Blue Nile","EPI : First dose measles vaccine for children below 12 months","Proportion",35.28,25.22,45.34
9,"Blue Nile","EPI : Second dose measles vaccine for children below 12 months","Proportion",5.76,1.3,10.22
9,"Blue Nile","EPI : Full EPI coverage for children below 12 months (without rotavirus vaccine)","Proportion",34.78,24.36,45.2
9,"Blue Nile","Child : Vitamin A supplementation coverage","Proportion",52.43,42.84,62.01
9,"Blue Nile","Carer : Haemoglobin (g/dl)","Mean",12.07,11.59,12.55
9,"Blue Nile","Carer : Any anaemia","Proportion",17.67,4.79,30.55
9,"Blue Nile","Carer : Mild anaemia","Proportion",10.28,1.16,19.4
9,"Blue Nile","Carer : Moderate anaemia","Proportion",7.2,0.01,16.03
9,"Blue Nile","Carer : Severe anaemia","Proportion",0,0,0
9,"Blue Nile","Child : Haemoglobin (g/dl)","Mean",10.69,10.18,11.21
9,"Blue Nile","Child : Any anaemia","Proportion",50.88,35.54,66.22
9,"Blue Nile","Child : Mild anaemia","Proportion",25.39,15.4,35.37
9,"Blue Nile","Child : Moderate anaemia","Proportion",23.95,11.58,36.32
9,"Blue Nile","Child : Severe anaemia","Proportion",1.08,0.01,3.84
9,"Blue Nile","Household : CSI = 0","Proportion",85.3,79.57,91.04
9,"Blue Nile","Household : Low CSI","Proportion",3.01,0.01,6.32
9,"Blue Nile","Household : Moderate CSI","Proportion",7.01,4.28,9.73
9,"Blue Nile","Household : High CSI","Proportion",4.6,1.06,8.14
9,"Blue Nile","PLW carers / other PLW : MUAC","Mean",254.94,248.63,261.26
9,"Blue Nile","PLW carers / other PLW : MUAC < 230 mm","Proportion",23.04,16.59,29.5
9,"Blue Nile","Carer : WASH : Number of appropriate hand-washing events identified","Mean",2.78,2.51,3.04
9,"Blue Nile","Carer : WASH : Identified five key hand-washing times","Proportion",11.99,5.1,18.88
9,"Blue Nile","Carer : WASH : Hand-washing : After defecation","Proportion",67.2,57.9,76.5
9,"Blue Nile","Carer : WASH : Hand-washing : After cleaning child","Proportion",39.35,29.7,49.01
9,"Blue Nile","Carer : WASH : Hand-washing : Before eating","Proportion",87.22,81.32,93.13
9,"Blue Nile","Carer : WASH : Hand-washing : Before feeding child","Proportion",33.57,22.89,44.25
9,"Blue Nile","Carer : WASH : Hand-washing : Before preparing food","Proportion",49.74,39.72,59.76
9,"Blue Nile","WASH : Public pipe network in house","Proportion",18.88,6.6,31.15
9,"Blue Nile","WASH : Public pipe network in yard","Proportion",5.34,0.01,11.55
9,"Blue Nile","WASH : Public water pipe","Proportion",21.34,5.37,37.32
9,"Blue Nile","WASH : Protected ground water","Proportion",30.56,15.75,45.37
9,"Blue Nile","WASH : Protected well","Proportion",8.84,0.01,17.68
9,"Blue Nile","WASH : Filtered surface water","Proportion",0.73,0.01,3.86
9,"Blue Nile","WASH : Water transferred by car from improved sources","Proportion",12.57,0.17,24.96
9,"Blue Nile","WASH : Public pipe network in house within 30 minutes","Proportion",18.56,6.55,30.57
9,"Blue Nile","WASH : Public pipe network in yard within 30 minutes","Proportion",4.08,0.01,9.6
9,"Blue Nile","WASH : Public water pipe within 30 minutes","Proportion",20.05,3.36,36.73
9,"Blue Nile","WASH : Protected ground water within 30 minutes","Proportion",24.44,10.78,38.1
9,"Blue Nile","WASH : Protected well within 30 minutes","Proportion",7.64,0.01,15.97
9,"Blue Nile","WASH : Filtered surface water within 30 minutes","Proportion",0.59,0.01,3.64
9,"Blue Nile","WASH : Water transferred by car from improved sources within 30 minutes","Proportion",10.07,0.38,19.75
9,"Blue Nile","WASH : Uses improved drinking water sources","Proportion",99.24,96.03,99.99
9,"Blue Nile","WASH : Improved drinking water source within 30 minutes","Proportion",86.64,77.04,96.23
9,"Blue Nile","WASH : Uses improved drinking water sources","Proportion",99.23,95.93,99.99
9,"Blue Nile","WASH : Improved drinking water source within 30 minutes","Proportion",86.59,77.05,96.12
9,"Blue Nile","WASH : Uses improved toilet facilities","Proportion",44.29,30.23,58.36
9,"Blue Nile","WASH : Uses non-shared improved toilet facilities","Proportion",37.76,24.78,50.75
9,"Blue Nile","WASH : Open defecation","Proportion",20.51,4.91,36.1
9,"Blue Nile","WASH : Has basic hand-washing facilities","Proportion",3.36,0.01,7.35
16,"Central Darfur","ANC : Gestational age (months) at first ANC visit for most recent pregnancy","Mean",3.87,3.45,4.29
16,"Central Darfur","ANC : Number of ANC visits during most recent pregnancy","Mean",1.93,1.41,2.45
16,"Central Darfur","ANC : Did not attend ANC during most recent pregnancy","Proportion",46.64,34.27,59.01
16,"Central Darfur","ANC : Attended four or more ANC visits during most recent pregnancy","Proportion",21.98,13.99,29.97
16,"Central Darfur","ANC : Number of months FeFol tablets consumed during most recent pregnancy","Mean",1.38,0.91,1.84
16,"Central Darfur","ANC : Consumed any FeFol tablets during most recent pregnancy","Proportion",45.69,32.92,58.46
16,"Central Darfur","ANC : Consumed FeFol tablets for at least 3 months during most recent pregnancy","Proportion",24.77,14.06,35.48
16,"Central Darfur","ANC : Received Vitamin A tablets postpartum (most recent birth)","Proportion",14.29,7.92,20.66
16,"Central Darfur","ANC : Experienced night-blindness during most recent pregnancy","Proportion",7.06,2.85,11.28
16,"Central Darfur","ANC : Received postnatal care (most recent birth)","Proportion",7.89,2.57,13.21
16,"Central Darfur","ANC : Received tetanus vaccination (2 doses)","Proportion",38.02,24.74,51.3
16,"Central Darfur","Health & Nutrition Messages : Carer aware of growth monitoring program","Proportion",16.79,9,24.59
16,"Central Darfur","Health & Nutrition Messages : Carer aware of CMAM","Proportion",50.61,38.93,62.29
16,"Central Darfur","Health & Nutrition Messages : Carer received health and nutrition messages","Proportion",24,12.4,35.61
16,"Central Darfur","Health & Nutrition Messages : Preferred TV channel : Sudan TV","Proportion",0.56,0.01,1.91
16,"Central Darfur","Health & Nutrition Messages : Preferred TV channel : Local State TV","Proportion",0.52,0.01,1.62
16,"Central Darfur","Health & Nutrition Messages : Preferred TV channel : Blue Nile TV","Proportion",0.1,0.01,0.44
16,"Central Darfur","Health & Nutrition Messages : Preferred TV channel : Sudania 24","Proportion",0.06,0.01,0.28
16,"Central Darfur","Health & Nutrition Messages : Preferred TV channel : Umdurman TV","Proportion",0.54,0.01,1.69
16,"Central Darfur","Health & Nutrition Messages : Preferred radio station : National Radio","Proportion",8.3,2.17,14.43
16,"Central Darfur","Health & Nutrition Messages : Preferred radio station : Local State Radio","Proportion",3.74,0.66,6.81
16,"Central Darfur","Health & Nutrition Messages : Preferred radio station : FM100","Proportion",0.17,0.01,0.55
16,"Central Darfur","Health & Nutrition Messages : Preferred radio station : Community Radio","Proportion",0.84,0.01,2.23
16,"Central Darfur","Health & Nutrition Messages : Preferred radio station : Darfur Radio","Proportion",7.58,1.53,13.62
16,"Central Darfur","Health & Nutrition Messages : Preferred medium : Social media","Proportion",4.26,1.57,6.94
16,"Central Darfur","Health & Nutrition Messages : Preferred medium : Mobile phone SMS","Proportion",1.93,0.01,4.89
16,"Central Darfur","Health & Nutrition Messages : Preferred medium : Internet","Proportion",0,0,0.05
16,"Central Darfur","Health & Nutrition Messages : Preferred medium : Outreach workers","Proportion",56.85,48.76,64.95
16,"Central Darfur","Health & Nutrition Messages : Preferred medium : Posters","Proportion",7.1,1.79,12.42
16,"Central Darfur","Health & Nutrition Messages : Preferred medium : Radio","Proportion",21.19,14.88,27.5
16,"Central Darfur","Health & Nutrition Messages : Preferred medium : TV","Proportion",2.06,0.01,5.28
16,"Central Darfur","Health & Nutrition Messages : Preferred programs : News","Proportion",19.98,13.19,26.78
16,"Central Darfur","Health & Nutrition Messages : Preferred programs : Serials","Proportion",2.53,0.01,6.65
16,"Central Darfur","Health & Nutrition Messages : Preferred programs : Talk shows","Proportion",1.05,0.01,2.66
16,"Central Darfur","Health & Nutrition Messages : Preferred programs : Children's programs","Proportion",0.52,0.01,1.51
16,"Central Darfur","Health & Nutrition Messages : Preferred programs : Documentaries","Proportion",0.17,0.01,0.62
16,"Central Darfur","Health & Nutrition Messages : Preferred time to receive health messages : Morning","Proportion",10.59,2.99,18.18
16,"Central Darfur","Health & Nutrition Messages : Preferred time to receive health messages : Afternoon","Proportion",0.4,0.01,1.11
16,"Central Darfur","Health & Nutrition Messages : Preferred time to receive health messages : Evening","Proportion",16.1,11.04,21.15
16,"Central Darfur","Health & Nutrition Messages : Preferred time to receive health messages : Night","Proportion",4.97,0.01,9.96
16,"Central Darfur","Carer : Mean MUAC (mm)","Mean",250.57,245.59,255.55
16,"Central Darfur","Carer : MUAC < 210 mm (GAM)","Proportion",6.08,1.06,11.09
16,"Central Darfur","Carer : MUAC between 185 mm and 210 mm (MAM)","Proportion",5.21,0.01,10.52
16,"Central Darfur","Carer : MUAC < 185 mm (SAM)","Proportion",0.81,0.01,2.41
16,"Central Darfur","Carer : Mid-upper arm circumference < 230 mm (as in S3M-I)","Proportion",19.24,11.91,26.57
16,"Central Darfur","Household : Time to health facility in hours (mean)","Mean",1.45,0.82,2.08
16,"Central Darfur","Household : Time to health facility < 30 minutes","Proportion",39.04,20.93,57.14
16,"Central Darfur","Household : Time to health facility < 1 hour","Proportion",54.61,36.53,72.7
16,"Central Darfur","Carer : CHW present at health facility within area","Proportion",26.78,8.32,45.25
16,"Central Darfur","Carer : Medical assistant present at health facility within area","Proportion",18.84,6.67,31.02
16,"Central Darfur","Carer : Village midwife present at health facility within area","Proportion",14.4,2.74,26.07
16,"Central Darfur","Carer : Any health worker present at health facility within area","Proportion",32.98,15.21,50.75
16,"Central Darfur","Household : Salt iodization : Substandard or no iodization","Proportion",98.52,96.04,99.99
16,"Central Darfur","Household : Salt iodization : Any iodization","Proportion",28.36,15.31,41.41
16,"Central Darfur","Household : Salt iodization : Adequate (> 15 ppm)","Proportion",1.49,0.01,3.79
16,"Central Darfur","Carer : Marital status : Married","Proportion",98.07,96,99.99
16,"Central Darfur","Carer : Marital status : Single (never married)","Proportion",0.14,0.01,0.57
16,"Central Darfur","Carer : Marital status : Divorced","Proportion",0.95,0.01,2.54
16,"Central Darfur","Carer : Marital status : Widowed","Proportion",0.59,0.01,2.04
16,"Central Darfur","Carer (aged 20 - 24) : Married at or before 15 years of age","Proportion",39.84,28.84,50.84
16,"Central Darfur","Carer (aged 20 - 24) : Married at or before 18 years of age","Proportion",73.22,64.65,81.78
16,"Central Darfur","Carer (aged 20 - 24) : Carers first giving birth between 15 and 19 years of age","Proportion",74.1,54.83,93.37
16,"Central Darfur","Carer : Age at first parity","Mean",18.06,17.47,18.66
16,"Central Darfur","Carer : Carer is circumcised (FGM) : All ages","Proportion",34.54,23.93,45.15
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",34.58,23.78,45.38
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",28.14,10.6,45.67
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",35.61,21.79,49.44
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",36.18,24.22,48.13
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",33.55,18.84,48.26
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",32.25,17.64,46.87
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",39.58,10.94,68.21
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",44.21,18.17,70.25
16,"Central Darfur","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",21.66,0.01,76.49
16,"Central Darfur","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",1.59,1.42,1.75
16,"Central Darfur","Danger Signs : Carer identified not feeding as danger sign","Proportion",19.67,11.93,27.41
16,"Central Darfur","Danger Signs : Carer identified convulsions as a danger sign","Proportion",3.76,0.44,7.09
16,"Central Darfur","Danger Signs : Carer identified vomiting as a danger sign","Proportion",28.79,18.2,39.39
16,"Central Darfur","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",35.81,29.29,42.32
16,"Central Darfur","Danger Signs : Carer identified fever as a danger sign","Proportion",71.16,61.85,80.47
16,"Central Darfur","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",2.54,0.01,5.07
16,"Central Darfur","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",13.09,6.88,19.31
16,"Central Darfur","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",19.06,14.81,23.31
16,"Central Darfur","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",99.59,98.81,99.99
16,"Central Darfur","Carer : Diet : Consumes green leafy vegetables","Proportion",11.94,6.81,17.07
16,"Central Darfur","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",20.11,11.64,28.57
16,"Central Darfur","Carer : Diet : Consumes other fruits and vegetables","Proportion",6.67,1.96,11.38
16,"Central Darfur","Carer : Diet : Consumes organ meat","Proportion",2.44,0.01,5.12
16,"Central Darfur","Carer : Diet : Consumes meat, poultry and fish","Proportion",69.34,59.13,79.55
16,"Central Darfur","Carer : Diet : Consumes eggs","Proportion",0.26,0.01,0.87
16,"Central Darfur","Carer : Diet : Consumes legumes and pulses","Proportion",6.72,1.46,11.98
16,"Central Darfur","Carer : Diet : Consumes nuts and seeds","Proportion",3.63,0.01,8.45
16,"Central Darfur","Carer : Diet : Consumes dairy","Proportion",24.45,13.43,35.46
16,"Central Darfur","Carer : Diet : Women's Dietary Diversity Score","Mean",2.45,2.27,2.64
16,"Central Darfur","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",1.59,0.01,3.82
16,"Central Darfur","Carer : Diet : Protein-rich animal sources","Proportion",77.19,68.52,85.86
16,"Central Darfur","Carer : Diet : Protein-rich plant sources","Proportion",10.18,3.4,16.96
16,"Central Darfur","Carer : Diet : Protein-rich (any source)","Proportion",82.39,74.51,90.27
